id,community,text,
1421837511135940609,franz kafka,"@asmitraa It's more like stating fax😌 Man had some serious daddy issues; I just feel pity for him every time I hear his name.  Also, is slandering Kafka Kafkaesque ?",
1421837523383463936,apache kafka,"The video to my ""Kafka Stream Windowing: Behind the Curtain"" is now available on @confluentinc's online meetup content.   If you are building @apachekafka @kafkastreams applications, I would enjoy chatting about your use cases.  https://t.co/UenNt8unOh  https://t.co/lFORFyrkpP",
1421837819258023937,franz kafka,"@Bathilde77 @ColleenOFlinn @BungHo2 @Quietdespairing @the_seraphim @anthony_dauer @TessMorana @JohnCleese Obviously it's unfortunate that this woman is stuck in a kafka-esque nightmare resulting from a clerical error, but this has literally nothing to do with what we are talking about.",
1421837974132731905,franz kafka,"@ItHadToBeDrew1 @jayquintana_jr @zachheltzel You don't beat nazism by supporting part of their idealogy, even against individual Nazis.  The point is that it doesn't hurt him, it hurts other disabled people, and arguing that being against ableism is helping him is Kafka-esque when Nazis mass murdered the disabled.",
1421838151555985410,franz kafka,@LovesTheWords Half of a Yellow Sun (about the Nigerian civil war but it’s fictional) Pachinko (this is like my favorite thing I’ve read recently it’s a multigenerational saga about a Korean family in Japan it’s so good) Kafka on the Shore  Sometimes a Great Notion  Sing Unburied Sing,
1421839877247848456,franz kafka,the metamorphosis and pouring rain. this is how kafka intended his book to be read https://t.co/0DZizSNVlX,
1421840827383377923,franz kafka,"@literarybase hi! i’m currently reading kafka on the shore by haruki murakami. well, for my fav book, i can’t decide it bcs i have many fav books and genres.",
1421844709962653708,franz kafka,the vid quality was shite so . the metamorphosis under pouring rain is literally how kafka intended his book to be read https://t.co/zQMjZ2qwtz,
1421846462426607622,franz kafka,@larrycedar @hollywoodfringe @colyerh @thePortersofHG @ThomasPlusOne @CdavisCamera Check out Kafka and Larry Cedar- a perfect match,
1421846785220255750,apache kafka,About to start building something amazing!!!! #twitterapi #kafka #events #github,
1421847664849788928,franz kafka,"@BilalinPrivate i keep putting off kafka lol, but that sounds solid",
1421848195961790467,franz kafka,"New film 'The Green Knight,' with Dev Patel, adds a Kafka-esque twist to the heroic quest, writes @nberlat.   Gawain signed a contract and has to fulfill the terms due to an abstract principle that everyone has decided is more important than his life:   https://t.co/sVTvBMyeiF",
1421848246184464387,franz kafka,"@SamStarletta @WonPeople 👍You're certainly in for a treat with Kafka on the shore. Norwegian Wood is meant to be good too. I was reading Kafka on the Shore while waiting for a bus and burst out laughing, it's also quite magical in parts and in some ways reminds me of The Secret History.",
1421848565752557573,franz kafka,@monoreading kafka on the shore....oh god im going to cry this one is going to be so amazing,
1421848718739836934,franz kafka,"Been meaning to read Kafka on the shore forever, maybe this will be my motivation this month.",
1421848810020560896,franz kafka,i've been meaning to read kafka on the shore 👀,
1421848869416095749,franz kafka,oo i read kafka on the short years ago! but i might read memory of forgetfulness 👁,
1421849045467869186,franz kafka,"ohhhh i already read kafka on the shore, gonna start memory of forgetfulness tho!!! 😊  btw i love the movie recommendations 💜💜",
1421849106071310336,franz kafka,@monoreading Kafka on the shore has a very special place in my heart,
1421849187910438912,franz kafka,"I have been meaning to read ""Kafka on the shore"" for quite a while...so ready to pick it up this month!",
1421849237046796298,franz kafka,nice a reason for me to finally pick up Kafka on the shore,
1421849332236505089,franz kafka,"*sigh* To me, the most unimportant question in life we humans can ask is: Is there a God?  It can distract us to the point where it makes us miss all the important stuff.  Case study below.",
1421849945015947266,franz kafka,"@monoreading @pastelmiin kafka on the shore,,, im gonna cry",
1421849972023173120,franz kafka,no waay i'm actually reading kafka on the shore atm,
1421850498534055939,franz kafka,reading kafka on the shore is both the best and worst thing i've ever done,
1421850904962162691,franz kafka,I read the story in 'middle English' at university as one of my courses for my BA English Major. Not sure I want to see a bastardized movie version of the story.,
1421851215114035209,franz kafka,Read Kafka metamorphosis (and if it is awesome then Kafka will officially be my spirit writer),
1421851939562733574,franz kafka,So none of y'all were going to tell me that Anthony Perkins was in the Orson Welles's adaptation of Kafka's The Trial?,
1421853725702852609,franz kafka,@monoreading i've already read kafka on the shore but i'm really excited to read memory of forgetfulness !!,
1421854100715565057,franz kafka,@monoreading omg i have watched the movie and currently reading kafka on the shore 😭 its going to be amazing 🥺💜,
1421854805820071939,franz kafka,"@catgast Oh I used to take a mix from Anselm's Proslogion to Locke's Treatises, from Kafka to James Leo Herlihy, from Plato to Erazumus... It was random and hectic, read in fever on the road. I did a similar tour to @byzantinepower 's once but I hitchhiked from Thessaloniki to Athens.",
1421855300118745089,franz kafka,The jew reminds me of young kafka if he ate his vegetables https://t.co/BvzZdeuyc3,
1421857516296806404,franz kafka,"Disagree with Kendi's definition? Then you're automatically a racist. This is known as a Kafka trap, where an accusation is framed in such a manner in which any form of denial leads to more evidence of guilt. i.e. You're a witch. If you deny it, that's proof you're a witch. 3/x",
1421858134595760134,franz kafka,@monoreading gonna have a chance to reread kafka 😊,
1421858265735090185,franz kafka,Would Kafka Kill a Cockroach? by Cat on a Piano Productions / Theatrephonic https://t.co/kqVWVeSXXt,
1421858811762065410,apache kafka,"6934-R&D Senior BackEnd Developer(Java) Bucharest, Romania Job: https://t.co/unr6V9bfwp #java #cyber #tdd #bdd #bigdata #kafka #redis #elasticsearch #mysql #postgress #oracle #linux #python #scala #kotlin #kubernetes #aws #azure",
1421859061411188736,franz kafka,reading that cat scene from kafka on the shore and a cat just screeched outside i feel sick,
1421859771314065408,apache kafka,From On-Prem to Cloud-Native: Multi-Tenancy in Confluent Cloud https://t.co/kNCESeNHqK @confluentinc,
1421861421810425857,franz kafka,One read of Kafka and you’re both crawling up the walls of your own insanity. Chatting about #WouldKafkaKillaCockroach by Cat on a Piano Productions on my blog https://t.co/Wsgy9YiKvE @EBraefield @theatrephonic,
1421862877024063490,franz kafka,Guess what  1)28 aug is my bday  2) i really liked kafka on shore + i feel like i need to reread it at least twice to absorb everything and understand properly like /properly/. 3) I've watched nobody knows omg for the first time I've come across mono reading club and woah I'm up,
1421863427195166722,franz kafka,@MrMPS2002 This reads like a Frank Kafka short story,
1421865337646161920,apache kafka,Sunday Popup - Tinkering with more messaging and events [C#/kafka] https://t.co/XMzK5UBc3p,
1421867718450556930,franz kafka,My father Nawaf Shathil Taqa has published his first book : a translation of some short stories - mainly #Kafka and #Orwell.  #Iraq #literature #France https://t.co/JSqZdQ7bFI,
1421868506522419204,franz kafka,i just started kafka on the shore and i love it already 🧎 ive had this book on my reading list for the longest time fjskdksk im so happy to finally read it,
1421869002033221634,franz kafka,15136462468125  because I had gone from something very bad  Kafka  and knowledge fuels your confidence  Freud  but in a strange way  Stendhal  the Hollywood end,
1421869757200932866,franz kafka,@somebodyclearly kafka my love you have done it again,
1421873017915850754,franz kafka,"Falling Fishes!  This piece was inspired by a dream of the book Kafka on the Shore by Haruki Murakami I had 2 years ago. I made a watercolour then, and i redrew it now! https://t.co/faeJoBflw8",
1421875429242286086,franz kafka,@rwillowfish You have entered a surreal Kafka-esque nightmare world. Good luck to you.,
1421875502990692352,franz kafka,"@sanity_escaping @kibblesmith @Impulse725 @SpeakerPelosi @AOC @IlhanMN @JoeBiden @KamalaHarris @SenSchumer Abused, gaslit, Lucy-footballed, and Kafka’d. And the Democrats and the media just keep taking it.",
1421875614676512776,franz kafka,@ohbatra i’m planning to read kafka on the shore soon,
1421877115910344707,franz kafka,"@CEMcKenzie1 See e.g. Kafka v. Allstate Insurance Company of Canada, 2012 ONSC 1035, or my commentary about same here: https://t.co/X0GPEhY4Ag",
1421878870551134208,franz kafka,"$BTC 4 hourly - Deep retracement  If we get a relatively massive sell-off that brings us back deeper into the range, I`ll be looking for the","35k zone, which is confluent with the weekly and monthly open.  Also confluent with the mid fib of this trading range. https://t.co/QUq0zyPt5z"
1421880390512373761,franz kafka,i think im gonna read the time travellers wife bc i wanns read more.. i also have like a single kafka book somewhere,
1421880458485239810,franz kafka,i used to read so much when i was a freshie sighhh,
1421880891245092865,franz kafka,"27. Kafka on the shore by Murakami  One of the craziest books I ever read. Fantastic, and it gets better the more you think about it and analyze it. I have a lot of questions even after completion and  honestly, I think most of the answers to my questions are 'maybe'. (1/2)",
1421881769318502407,franz kafka,@cryptomeowmeow Looking for the same 👊🏻,
1421882347553652736,franz kafka,"@Crypto_Chase 35k zone has a lot of confluence, would be a great area to revisit and hold",
1421883488727302148,franz kafka,"i love kaiju no. 8, the main lead is a 30 year old and it just reminds me that being a hero has no age restriction i love him i love kafka https://t.co/EljEmyYjg2",
1421886763421872130,apache kafka,"Nop, it's because Spark is an ETL tool",
1421886875271270401,franz kafka,"That's the kind of world we live in. Keep your eyes wide open. Only a coward closes his eyes. Closing your eyes and plugging up your ears won't make time stand still. —— Haruki Murakami, Kafka on the Shore  2/2",
1421888454447800326,franz kafka,"@nightmair95 @Scf65Forbes I read a book recently called The Trial. Not the Kafka one. Set in Scotland. Totally fictional, obviously. But sometimes fiction can get to truths it would be hard to explain. The Scottish legal/political/media fraternity is a small clique with a lot of power.",
